,Unnamed: 0,Unnamed: 0.1,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,FakeOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
250,250,7244,311024813,RajeshKumarIPS,04-06-2011 19:25,160,1615,44,"Kolkata, West Bengal, India",0.6,0.3,1.366666667,2033.133333,2.133333333,179,0,23-04-2019 14:45,45,2879.805799,0.062156969,0.11,65.45013179
251,251,7274,3280538995,Neelsher,15-07-2015 09:57,142,476,174,0,0.4,0.566666667,1,92.63333333,3.7,394,0,23-04-2019 14:45,175,1378.200417,0.285880047,0.83,7.92069205
252,252,7334,1.00751E+18,DcpEast,15-06-2018 06:11,0,438,18,0,0.1,0.633333333,1.1,59.03333333,0,64,0,23-04-2019 14:45,19,312.3572917,0.204893568,0.15,17.35318287
254,254,7394,8.82541E+17,CPKolkata,05-07-2017 10:06,79,5356,20,"Kolkata, India",0.1,0.633333333,0.766666667,30.86666667,65.3,140,0,23-04-2019 14:45,21,657.1939931,0.213026901,0.03,32.85969965
255,255,7424,8.07569E+17,KPSouthsubnDiv,10-12-2016 12:53,66,2437,21,Kolkata,0.7,1,0,12.86666667,58.43333333,481,0,23-04-2019 14:45,22,864.0778819,0.556662785,0.2,41.14656581
256,256,7454,7.54369E+17,NICFS_India,16-07-2016 17:37,145,7766,70,"New Delhi, India",0,1,0,0.1,2.3,328,0,23-04-2019 14:45,71,1010.880567,0.324469587,0.04,14.44115096
257,257,7484,8.06722E+17,KPCentralDiv,08-12-2016 04:48,8,4494,12,"Kolkata, India",0,0.966666667,0,4.5,28.46666667,51,0,23-04-2019 14:45,13,866.4149537,0.05886325,0.01,72.20124614
258,258,7514,8.08282E+17,KPSouthwestDiv,12-12-2016 12:06,96,2388,21,"Kolkata, India",0.033333333,0.9,0.466666667,20.66666667,8.966666667,115,0,23-04-2019 14:45,22,862.1103125,0.133393602,0.05,41.05287202
259,259,7544,8.07586E+17,KPSouthDiv,10-12-2016 14:01,68,5020,20,"34,Parkstreet ,Kolkata 16",0,0.8,0.533333333,113.9333333,37.66666667,111,0,23-04-2019 14:45,21,864.0309722,0.128467617,0.02,43.20154861
260,260,7574,8.06806E+17,KPPortDiv,08-12-2016 10:21,75,2977,18,"1, Dumayune Avenue, Kolkata-43",0.733333333,0.866666667,0.133333333,9.5,29.93333333,181,0,23-04-2019 14:45,19,866.1834606,0.20896266,0.06,48.12130337
261,261,7604,8.0683E+17,KPDetectiveDept,08-12-2016 11:56,91,7544,33,"Kolkata, India",0.366666667,0.333333333,1.2,1502.733333,1.933333333,721,0,23-04-2019 14:45,34,866.1174421,0.832450618,0.1,26.24598309
262,262,7634,8.06806E+17,KPNorthDiv,08-12-2016 10:22,80,3701,13,"Kolkata, India",0.066666667,1,0.1,9.266666667,17.96666667,70,0,23-04-2019 14:45,14,866.1827199,0.080814358,0.02,66.62943999
263,263,7664,8.07121E+17,KPSoutheastDiv,09-12-2016 07:12,59,3203,18,"Kolkata, India",0,1,0,2.466666667,17.7,72,0,23-04-2019 14:45,19,865.3146759,0.083206725,0.02,48.07303755
264,264,7694,8.08222E+17,KPEastsubnDiv,12-12-2016 08:07,105,2388,27,"Kolkata, India",0,0.966666667,0.1,10.23333333,29.83333333,55,0,23-04-2019 14:45,28,862.2764699,0.063784647,0.02,31.93616555
265,265,7724,775296019,BlrCityPolice,23-08-2012 06:09,140,1278537,308,"Bengaluru, Karnataka",0.2,0.133333333,2.466666667,682.7333333,0.1,78989,0,23-04-2019 14:45,309,2434.358669,32.44756042,0.06,7.903761912
266,266,7754,4573405572,MumbaiPolice,16-12-2015 08:29,62,4695148,35,"Mumbai, India",0.033333333,0.233333333,1,0.9,5.2,100971,0,23-04-2019 14:45,36,1224.261597,82.47502023,0.02,34.97890278
267,267,7784,1850705408,DelhiPolice,10-09-2013 07:29,135,277303,53,"New Delhi, India",0.066666667,0.266666667,4.2,3.866666667,1.266666667,25011,0,23-04-2019 14:45,54,2051.302836,12.19273896,0.09,38.70382709
268,268,7814,188335559,KPTrafficDept,08-09-2010 13:59,95,22776,24,Kolkata,0,0.266666667,0,0.666666667,2.366666667,19632,0,23-04-2019 14:45,25,3149.03213,6.234296505,0.86,131.2096721
269,269,7844,1479879002,ghazipurpolice,03-06-2013 14:46,134,11748,114,ghazipur india,0.433333333,0.166666667,1.9,51.53333333,1.9,8886,0,23-04-2019 14:45,115,2149.999387,4.133024435,0.76,18.85964374
270,270,7874,1466529715,ambedkarnagrpol,29-05-2013 05:57,138,11438,162,AKBARPUR UP.[INDIA],0.4,0.266666667,1.5,150.0666667,6.9,5573,0,23-04-2019 14:45,163,2155.366806,2.585638781,0.49,13.30473337
271,271,7904,7.12206E+17,faizabadpolice,22-03-2016 09:15,132,13109,248,"Ayodhya, India",0.733333333,0.4,2.433333333,121,0.333333333,9321,0,23-04-2019 14:45,249,1127.229213,8.268948225,0.71,4.545279085
272,272,7964,1481703810,Barabankipolice,04-06-2013 08:32,133,13844,290,barabanki,0.4,0.533333333,2.866666667,18.16666667,1.3,13861,0,23-04-2019 14:45,291,2149.259005,6.449199454,1,7.411237947
273,273,7994,1459496672,sitapurpolice,26-05-2013 12:11,132,16544,536,"Sitapur, UP, India",0.366666667,0.533333333,2.566666667,15.43333333,0.833333333,17075,0,23-04-2019 14:45,537,2158.107106,7.912026214,1.03,4.026319229
274,274,8024,1469324900,bahraichpolice,30-05-2013 09:16,133,8597,262,"Bahraich, India",0.733333333,0.466666667,2.133333333,12.63333333,2.066666667,10419,0,23-04-2019 14:45,263,2154.228785,4.836533647,1.21,8.22224727
275,275,8054,7.1035E+17,bhadohipolice,17-03-2016 06:21,132,8367,117,"Bhadohi, India",0.133333333,0.533333333,1.9,11.4,14.56666667,14835,0,23-04-2019 14:45,118,1132.349873,13.10107446,1.77,9.67820404
276,276,8084,4700682079,gondapolice,03-01-2016 05:06,130,9803,266,"Gonda, UP, India",0.766666667,0.5,2.266666667,62.1,9.9,11392,0,23-04-2019 14:45,267,1206.402523,9.442951073,1.16,4.535347831
277,277,8114,1487131213,balrampurpolice,06-06-2013 07:26,134,8768,237,BALRAMPUR,0.733333333,0.166666667,2.466666667,34.03333333,0.2,16388,0,23-04-2019 14:45,238,2147.304826,7.631892686,1.87,9.060357917
278,278,8144,7.34386E+17,bastipolice,22-05-2016 14:10,131,11318,26,0,0.5,0.4,1.766666667,58.56666667,1.5,8235,0,23-04-2019 14:45,27,1066.024259,7.724964914,0.73,41.00093305
279,279,8204,1459352503,kushinagarpol,26-05-2013 10:41,135,15070,105,"Kushinagar, UP, India",0.7,0.4,1.666666667,65.43333333,11.23333333,7540,0,23-04-2019 14:45,106,2158.169745,3.493701094,0.5,20.55399757
280,280,8234,1469369988,santkabirnagpol,30-05-2013 10:02,139,11608,293,0,0.133333333,0.833333333,3.333333333,19.06666667,6.533333333,5339,0,23-04-2019 14:45,294,2154.196366,2.478418442,0.46,7.352206026
281,281,8264,7.33564E+17,fatehgarhpolice,20-05-2016 07:43,134,11917,143,0,0.2,0.3,1.8,24.6,1.366666667,14825,0,23-04-2019 14:45,144,1068.29294,13.87727977,1.24,7.470579999
282,282,8294,7.3392E+17,auraiyapolice,21-05-2016 07:20,132,12855,254,"Auraiya, UP, India",0.166666667,0.366666667,1.866666667,27.56666667,4.333333333,11819,0,23-04-2019 14:45,255,1067.309329,11.07364068,0.92,4.202005231
283,283,8324,1469631464,etawahpolice,30-05-2013 12:27,131,11105,350,Etawah,0.2,0.266666667,1.233333333,25.03333333,4.2,20834,0,23-04-2019 14:45,351,2154.095799,9.671807546,1.88,6.154559425
284,284,8354,7.12507E+17,chitrakootpol,23-03-2016 05:10,128,13598,641,chirakoot Uttar Pradesh,0.533333333,0.333333333,2.5,56.46666667,3.3,11508,0,23-04-2019 14:45,642,1126.399664,10.21662236,0.85,1.757253767
285,285,8384,1469571846,jalaunpolice,30-05-2013 12:08,131,13968,197,"Jalaun, UP, India",0.166666667,0.266666667,1.4,29.56666667,1.4,13361,0,23-04-2019 14:45,198,2154.108924,6.202564714,0.96,10.93456306
286,286,8414,1471554966,jhansipolice,31-05-2013 07:33,131,14937,220,SSP Office,0.433333333,0.633333333,4,42.3,0.266666667,16757,0,23-04-2019 14:45,221,2153.300521,7.782007127,1.12,9.78772964
287,287,8444,8.92379E+17,trafficchd,01-08-2017 13:38,0,2636,12,"Chandigarh, India",0.033333333,0.4,3.966666667,0.2,0.3,2788,0,23-04-2019 14:45,13,630.0468634,4.425067661,1.06,52.50390529
288,288,8474,1.01762E+18,KhannaPolice,13-07-2018 04:19,152,100,2,"Police department Khanna, India",0,1,0,0,0.1,6401,0,23-04-2019 14:45,3,284.4347222,22.50428481,64.01,142.2173611
289,289,8534,2954801713,RajaBrar_INC,01-01-2015 12:15,115,180786,198,"New Delhi, Delhi",0.2,0.633333333,0.733333333,2133.366667,516,7160,0,23-04-2019 14:45,199,1573.104039,4.551510784,0.04,7.944969896
290,290,8564,1.05286E+18,faridkotpolice1,18-10-2018 09:37,152,72,26,0,0,0.566666667,0.2,0.066666667,0.566666667,19,0,23-04-2019 14:45,27,187.2139005,0.101488191,0.26,7.200534633
291,291,8583,1.04591E+18,PPSM_SASNAGAR,29-09-2018 05:36,142,139,28,"Mohali, India",0,0.8,1.366666667,0,0.666666667,132,0,23-04-2019 14:45,29,206.3812963,0.639592843,0.95,7.370760582
292,292,8613,9.92272E+17,PPASRR2,04-05-2018 05:17,129,66,2,"Amritsar, India",0,0.2,1.633333333,0.033333333,0.366666667,9,0,23-04-2019 14:45,3,354.3949421,0.025395396,0.14,177.1974711
293,293,8622,1.04417E+18,sspofficefazil1,24-09-2018 10:34,140,65,12,"Fazilka, India",0.133333333,0.1,0.133333333,1,0.166666667,5,0,23-04-2019 14:45,13,211.1743981,0.023677113,0.08,17.59786651
294,294,8627,1.01007E+18,MuktsarSsp,22-06-2018 08:13,152,98,32,"SSP office Bathinda Road , Nea",1.6,0.9,0.4,0.433333333,1.5,271,0,23-04-2019 14:45,33,305.2722454,0.887732194,2.77,9.539757668
295,295,8657,9.9267E+17,TarnTaranPolice,05-05-2018 07:38,157,113,4,"Tarn Taran, India",0.1,0.2,0.166666667,0.9,0.5,10,0,23-04-2019 14:45,5,353.2964815,0.028304839,0.09,88.32412037
296,296,8667,9.72733E+17,pp_sangrur,11-03-2018 07:17,141,96,2,"Sangrur, India",0.033333333,1.333333333,0.1,0.066666667,1.6,33,0,23-04-2019 14:45,3,408.3110417,0.080820739,0.34,204.1555208
297,297,8697,9.65563E+17,PP_Patiala,19-02-2018 12:27,156,135,52,"Patiala, India",0.133333333,0.666666667,1.6,0.333333333,1.3,42,0,23-04-2019 14:45,53,428.0960069,0.098108834,0.31,8.232615518
298,298,8727,9.73087E+17,pp_pathankot,12-03-2018 06:43,113,100,18,"Pathankot, India",0.033333333,0.3,0.3,0.133333333,1.233333333,11,0,23-04-2019 14:45,19,407.335,0.027004799,0.11,22.62972222
299,299,8738,9.7306E+17,moga_pp,12-03-2018 04:56,152,86,98,"Moga, India",0.2,0.133333333,0.866666667,18.06666667,0.133333333,20,0,23-04-2019 14:45,99,407.4089699,0.049090721,0.23,4.157234387
300,300,8758,9.73122E+17,pp_mansa,12-03-2018 09:04,139,81,73,0,0.166666667,0.4,0.9,395.9333333,0.866666667,31,0,23-04-2019 14:45,74,407.2371644,0.076122718,0.38,5.578591292
301,301,8788,9.91981E+17,PP_Ldhrural,03-05-2018 10:02,159,42,6,0,0,0.033333333,0,0,0,1,0,23-04-2019 14:45,7,355.1966551,0.002815342,0.02,59.19944252
302,302,8789,9.72744E+17,PPkhanna3,11-03-2018 08:01,0,16,26,0,0,0,0.066666667,0,0,2,0,23-04-2019 14:45,27,408.2806366,0.004898591,0.12,15.70310141
303,303,8791,9.73045E+17,PP_kapurthala,12-03-2018 03:58,124,104,51,0,0,1,0,0,1.666666667,60,0,23-04-2019 14:45,52,407.4496644,0.147257453,0.58,7.989209105
304,304,8821,9.72755E+17,SMCelljal_Rural,11-03-2018 08:44,146,132,53,"Jalandhar, India",0.066666667,0.8,0.466666667,1.733333333,1.466666667,380,0,23-04-2019 14:45,54,408.2506366,0.930800753,2.88,7.7028422
305,305,8851,9.70592E+17,CyberDost,05-03-2018 09:27,156,54215,76,India,9.6,6.4,4.8,704.2666667,2009.066667,432,0,23-04-2019 14:45,77,414.2206829,1.042922331,0.01,5.450272143
306,306,8881,7.68013E+17,upgrp,23-08-2016 09:11,86,11993,181,"Lucknow, India",0.1,0.2,4.9,1.1,1.466666667,14593,0,23-04-2019 14:45,182,973.2322569,14.99436532,1.22,5.376973795
307,307,8971,4823608300,sangamchaudha20,18-01-2016 09:40,0,11,16,aligarh up,0.866666667,0,1.5,1539.333333,0,114,0,23-04-2019 14:45,17,1191.212326,0.095700823,10.36,74.4507704
308,308,9001,7.35474E+17,deeepak34093,25-05-2016 14:13,0,27,15,0,0.2,0.1,0.633333333,32.5,0.633333333,9,0,23-04-2019 14:45,16,1063.022697,0.008466423,0.33,70.86817978
309,309,9010,8.54277E+17,Aalam__Ansari,18-04-2017 10:15,13,23,67,"Hapur, India",0.533333333,0.066666667,2.1,247.1,0.1,216,0,23-04-2019 14:45,68,735.1875579,0.293802578,9.39,10.97294862
310,310,9040,8.12235E+17,HNN24X7,23-12-2016 09:55,115,1064,25,India,0.933333333,1,0.533333333,0.666666667,1.2,15380,0,23-04-2019 14:45,26,851.2016667,18.06857364,14.45,34.04806667
311,311,9100,1.00785E+18,Rahulsiupp,16-06-2018 04:53,0,69,9,0,0.566666667,0.3,1.533333333,329.6333333,0,58,0,23-04-2019 14:45,10,311.4110764,0.186248995,0.84,34.60123071
312,312,9160,7.0273E+17,NewsStateHindi,25-02-2016 05:39,121,12980,158,"Noida, India",0.433333333,1.1,0.866666667,0.2,1.533333333,79578,0,23-04-2019 14:45,159,1153.379502,68.99550394,6.13,7.299870268
313,313,9190,3187933218,_ShivamBhatt,07-05-2015 17:37,141,1228,217,"Lucknow, India",0.2,0.466666667,1.333333333,607.3333333,0.9,12784,0,23-04-2019 14:45,218,1446.881065,8.835556917,10.41,6.667654677
314,314,9220,97367270,rjraunac,17-12-2009 04:53,133,794654,196,"New Delhi, India",0.2,0.333333333,1.233333333,1425.933333,369,17957,0,23-04-2019 14:45,197,3414.411285,5.259178963,0.02,17.42046574
315,315,9250,471741741,PMOIndia,23-01-2012 06:24,37,28809021,450,India ,0,1.866666667,0.4,3899.833333,17010.33333,23106,0,23-04-2019 14:45,451,2647.347836,8.727980392,0,5.88299519
316,316,9270,471741741,PMOIndia,23-01-2012 06:24,37,28809022,450,India ,0,1.866666667,0.4,3899.833333,17010.33333,23106,0,23-04-2019 14:45,451,2647.347836,8.727980392,0,5.88299519
317,317,9280,7.92319E+17,DelhiTimesTweet,29-10-2016 10:57,160,31062,506,Delhi/Gurgaon/Noida,1.866666667,0.966666667,1.133333333,12.56666667,35.53333333,13823,0,23-04-2019 14:45,507,906.15875,15.25450149,0.45,1.790827569
318,318,9310,78548416,AjayendraR,30-09-2009 08:19,85,2644,839,"Lucknow, India",0.3,0.833333333,0.333333333,256.1666667,2.266666667,19675,0,23-04-2019 14:45,840,3492.268275,5.633874161,7.44,4.162417492
319,319,9340,2588841246,UPGovt,26-06-2014 04:44,89,850148,121,Lucknow,0.033333333,1,0,54.3,376.3333333,37877,0,23-04-2019 14:45,122,1762.417454,21.491503,0.04,14.5654335
320,320,9370,18839785,narendramodi,10-01-2009 17:18,23,46938934,2157,India,0.066666667,2,0.2,8190.366667,31557.46667,23155,0,23-04-2019 14:45,2158,3754.893623,6.166619438,0,1.740794447
321,321,9400,2543109397,MinistryWCD,03-06-2014 08:51,123,362841,224,"New Delhi, Delhi",0.866666667,2,0.066666667,14.3,67.6,12260,0,23-04-2019 14:45,225,1785.246204,6.867400124,0.03,7.969849124
322,322,9430,2314959096,boxervijender,28-01-2014 06:05,37,3789087,41,India,0.5,0.6,0.866666667,90.3,909.8666667,5860,0,23-04-2019 14:45,42,1911.36103,3.06587814,0,46.61856171
323,323,9460,7.42306E+17,IndiaSports,13-06-2016 10:43,117,52161,214,India,0.933333333,0.5,0.966666667,9.866666667,21.83333333,10158,0,23-04-2019 14:45,215,1044.168183,9.728317877,0.19,4.879290574
324,324,9490,948648084,unwomenindia,14-11-2012 23:02,143,555157,1767,"New Delhi, India",0.7,0.466666667,1.033333333,121.2333333,13.43333333,12641,0,23-04-2019 14:45,1768,2350.654722,5.377650695,0.02,1.330308275
325,325,9520,67378160,DainikBhaskar,20-08-2009 18:04,76,634501,46,India,8.933333333,4,1.333333333,12.53333333,87.9,119712,0,23-04-2019 14:45,47,3532.86191,33.88527575,0.19,76.80134586
326,326,9550,2543109397,MinistryWCD,03-06-2014 08:51,123,362832,224,"New Delhi, Delhi",0.866666667,2,0.066666667,14.3,67.6,12260,0,23-04-2019 14:45,225,1785.246204,6.867400124,0.03,7.969849124
327,327,9580,1.05181E+18,BoomFactsHindi,15-10-2018 12:18,149,215,111,"Mumbai, India",0.033333333,1,0.266666667,0.933333333,1.1,177,0,23-04-2019 14:45,112,190.1023264,0.931077506,0.82,1.712633571
328,328,9610,1.03051E+18,PoliceJodhpur,17-08-2018 17:53,154,726,68,"Jodhpur city, Rajasthan, India",0.333333333,0.466666667,1.9,6.233333333,2.333333333,388,0,23-04-2019 14:45,69,248.8698264,1.55904798,0.53,3.659850388
329,329,9640,1.00499E+18,PcrRural,08-06-2018 07:47,0,295,52,0,0.033333333,0.033333333,0.033333333,0,0.166666667,3,0,23-04-2019 14:45,53,319.2904745,0.009395833,0.01,6.140201433
330,330,9643,1.00208E+18,AjmerPcr,31-05-2018 07:06,155,766,58,"Ajmer, India",0.3,0.3,0.966666667,4.966666667,0.733333333,10,0,23-04-2019 14:45,59,327.3191551,0.030551221,0.01,5.643433708
331,331,9653,1.00183E+18,pcrjaipurrural,30-05-2018 13:58,160,675,75,"Jaipur, India",0.566666667,0.033333333,1.433333333,9.266666667,0,367,0,23-04-2019 14:45,76,328.0327431,1.118790754,0.54,4.373769907
332,332,9683,1.00216E+18,PCRRajsamand,31-05-2018 12:03,131,304,31,0,0,0.033333333,0,0,0.066666667,1,0,23-04-2019 14:45,32,327.1125231,0.003057052,0,10.55201688
333,333,9684,1.0025E+18,pcrnagaur,01-06-2018 10:53,160,595,46,"Nagaur, India",0,0.566666667,0.566666667,3.733333333,0.8,21,0,23-04-2019 14:45,47,326.1611458,0.064385351,0.04,7.090459692
334,334,9705,8.11819E+17,BharatpurPolice,22-12-2016 06:23,157,1187,43,"Bharatpur, India",0.866666667,0.1,1.333333333,47.63333333,0.866666667,510,0,23-04-2019 14:45,44,852.3489236,0.598346506,0.43,19.82206799
335,335,9735,9.59682E+17,AhmedabadPolice,03-02-2018 06:56,96,25080,24,"Ahmedabad, Gujarat",0.7,1.1,4.9,63,195.6,2850,0,23-04-2019 14:45,25,444.3258796,6.414211124,0.11,18.51357832
336,336,9765,143766231,dtptraffic,14-05-2010 10:06,40,1156779,21,"India, Delhi",0,0.866666667,6.266666667,0.633333333,3.133333333,153972,0,23-04-2019 14:45,22,3266.193762,47.14111019,0.13,155.5330363
337,337,9795,8.08542E+17,JprRuralPolice,13-12-2016 05:21,160,1582,104,"Jaipur, India",1.233333333,0.366666667,0.8,36.33333333,5.766666667,1127,0,23-04-2019 14:45,105,861.3919444,1.308347503,0.71,8.28261485
338,338,9825,7.72721E+17,Gulab_kataria,05-09-2016 08:58,78,5671,527,"Udaipur, India",0.133333333,0.666666667,1.666666667,814.6333333,22.06666667,1014,0,23-04-2019 14:45,528,960.2412384,1.055984642,0.18,1.822089636
339,339,9855,8.78214E+17,IgpJaipur,23-06-2017 11:32,160,647,5,0,1.3,0.033333333,1.366666667,49.63333333,0.1,377,0,23-04-2019 14:45,6,669.1343171,0.563414535,0.58,133.8268634
340,340,9885,8.26334E+17,ChghPolice,31-01-2017 07:38,159,335,24,0,0.933333333,0.2,1.033333333,47.76666667,3.333333333,591,0,23-04-2019 14:45,25,812.2965278,0.727566818,1.76,33.84568866
341,341,9915,1.00502E+18,PCR_Hanumangarh,08-06-2018 09:35,155,487,10,"Hanumangarh, India",0.8,0.166666667,1.533333333,37.43333333,0,388,0,23-04-2019 14:45,11,319.2157407,1.215478908,0.8,31.92157407
342,342,10005,8.42978E+17,dgpup,18-03-2017 05:57,99,617706,10,"DGP HQS Lucknow, UP",1.866666667,0.6,1.666666667,1120.233333,2005.166667,474,0,23-04-2019 14:45,11,766.3667593,0.618502818,0,76.63667593
343,343,10035,143766231,dtptraffic,14-05-2010 10:06,40,1156797,21,"India, Delhi",0,0.866666667,6.266666667,0.633333333,3.133333333,153980,0,23-04-2019 14:45,22,3266.193762,47.14355952,0.13,155.5330363
344,344,10065,471741741,PMOIndia,23-01-2012 06:24,37,28809038,450,India ,0,1.866666667,0.4,3899.833333,17010.33333,23106,0,23-04-2019 14:45,451,2647.347836,8.727980392,0,5.88299519
345,345,10095,2541363451,HMOIndia,02-06-2014 12:15,36,2923138,131,"North Block, New Delhi",0,1.333333333,1.733333333,1796.9,2001.533333,5212,0,23-04-2019 14:45,132,1786.104317,2.918082639,0,13.6343841
346,346,10115,2541363451,HMOIndia,02-06-2014 12:15,36,2923139,131,"North Block, New Delhi",0,1.333333333,1.733333333,1796.9,2001.533333,5212,0,23-04-2019 14:45,132,1786.104317,2.918082639,0,13.6343841
347,347,10125,1850705408,DelhiPolice,10-09-2013 07:29,135,277326,53,"New Delhi, India",0.066666667,0.266666667,4.2,3.866666667,1.266666667,25012,0,23-04-2019 14:45,54,2051.302836,12.19322645,0.09,38.70382709
348,348,10155,3041294294,IPS_Association,25-02-2015 12:45,103,405932,1093,India,0.8,0.8,2.266666667,2133.633333,3548.733333,3002,0,23-04-2019 14:45,1094,1518.083391,1.977493475,0.01,1.388914356
349,349,10185,7.54903E+17,up100,18-07-2016 04:58,142,169684,83,"Uttar Pradesh, India",0.3,0.233333333,0.866666667,1.8,14.23333333,59298,0,23-04-2019 14:45,84,1009.408009,58.74532345,0.35,12.16154228
350,350,10215,1461856819,igrangealld,27-05-2013 11:02,143,21437,17,"16 Thornhill Road, Civil Lines",0.266666667,0.133333333,2.066666667,73.63333333,0.066666667,12216,0,23-04-2019 14:45,18,2157.155023,5.663014419,0.57,126.8914719
351,351,10245,1398976800,igrangeagra,03-05-2013 06:29,138,17679,189,"Agra, India",1.8,0.066666667,3.733333333,76.33333333,0,47318,0,23-04-2019 14:45,190,2181.344722,21.69212391,2.68,11.54150647
352,352,10275,3379557374,igrangemeerut,29-08-2015 08:13,140,52021,94,"Meerut, Uttar Pradesh",0.666666667,0.266666667,3.1,21.03333333,0.2,27243,0,23-04-2019 14:45,95,1333.272118,20.43318812,0.52,14.18374594
353,353,10305,7.22686E+17,adgzoneagra,20-04-2016 07:17,141,23083,218,agra,0.9,0.166666667,1.8,31.5,0,27392,0,23-04-2019 14:45,219,1098.311053,24.94011138,1.19,5.038124097
354,354,10335,7.35006E+17,digrangealigarh,24-05-2016 07:13,142,14034,93,"Aligarh, India",0.666666667,0.1,2.3,96.96666667,0,30117,0,23-04-2019 14:45,94,1064.314306,28.29709217,2.15,11.44423984
355,355,10395,720101708,upcoprahul,27-07-2012 12:50,121,336692,1993,"Lucknow, India",0.366666667,0.333333333,1.7,312.3666667,7.333333333,14237,0,23-04-2019 14:45,1994,2461.079734,5.784859306,0.04,1.234861883
356,356,10425,3259784640,uptrafficpolice,29-06-2015 11:19,149,90359,197,"Lucknow, Uttar Pradesh",0.833333333,0.1,2.666666667,91.86666667,0.533333333,5096,0,23-04-2019 14:45,198,1394.143148,3.655291787,0.06,7.076868772
357,357,10455,1461970477,noidapolice,27-05-2013 12:06,130,54608,411,"Noida, India",0.533333333,0.566666667,2.433333333,17.53333333,2.8,77965,0,23-04-2019 14:45,412,2157.110613,36.14325548,1.43,5.248444315
358,358,10485,2587265450,ChiefSecyUP,25-06-2014 10:21,105,321941,73,Lucknow,0.666666667,0.266666667,2.033333333,188.5333333,0,4258,0,23-04-2019 14:45,74,1763.183704,2.414949725,0.01,24.15320142
359,359,10515,2587240482,CMOfficeUP,25-06-2014 10:13,141,2598964,224,Lucknow,0.766666667,0.9,0.733333333,72.76666667,497.7333333,18089,0,23-04-2019 14:45,225,1763.189201,10.25925067,0.01,7.871380363
360,360,10545,421701259,GaonConnection,26-11-2011 08:18,159,32049,685,"Lucknow, India",0.766666667,1,0.2,3.1,8.733333333,52813,0,23-04-2019 14:45,686,2705.269248,19.52227123,1.65,3.949298172
361,361,10575,4453205292,bstvlive,04-12-2015 13:27,81,30081,4,"Lucknow, India",1.266666667,0.866666667,0.2,0.233333333,1.133333333,188491,0,23-04-2019 14:45,5,1236.054583,152.4940747,6.27,309.0136458
362,362,10695,3269755580,varanasitraffic,06-07-2015 06:44,137,13412,153,"Varanasi, Uttar Pradesh",0,0.766666667,4.5,2.633333333,16.66666667,2317,0,23-04-2019 14:45,154,1387.333889,1.670109855,0.17,9.067541757
363,363,10725,1.07028E+18,ShamliTraffic,05-12-2018 11:17,22,29,8,"Shamli, India",0.033333333,0.1,0.1,0.033333333,0,3,0,23-04-2019 14:45,9,139.1448032,0.021560273,0.1,17.39310041
364,364,10728,8.65197E+17,OP_Singh83,18-05-2017 13:25,58,5385,44,New Delhi INDIA,1.166666667,0.5,1.533333333,127.6666667,11.6,105,0,23-04-2019 14:45,45,705.055544,0.148924437,0.02,16.02398964
365,365,10818,39240673,abpnewstv,11-05-2009 12:25,40,8254261,165,India,2.333333333,1.933333333,0.6,20.3,99.3,194592,0,23-04-2019 14:45,166,3634.097153,53.54617442,0.02,22.02483123
366,366,10848,18071358,ZeeNews,12-12-2008 06:01,152,4353545,45,India,0.333333333,0.866666667,0.033333333,12.46666667,69.93333333,307263,0,23-04-2019 14:45,46,3784.363773,81.19277596,0.07,84.09697274
367,367,10878,42606652,aajtak,26-05-2009 11:31,148,7925050,436,India,0.6,1.066666667,0.3,20,133.8666667,318083,0,23-04-2019 14:45,437,3619.135243,87.8892273,0.04,8.300768906
368,368,10908,321271735,ndtvindia,21-06-2011 09:01,81,604500,35,New Delhi,0.2,2,0.066666667,63.4,245.8,116035,0,23-04-2019 14:45,36,2863.239271,40.52577833,0.19,81.80683631
369,369,10938,7.2167E+17,samachartoday4u,17-04-2016 12:02,108,1548,1756,"Uttar Pradesh, India",0.033333333,1.033333333,1.366666667,0.466666667,1.166666667,64690,0,23-04-2019 14:45,1757,1101.113669,58.74961125,41.79,0.627057898
370,370,10968,7.67677E+17,mediaamantra,22-08-2016 10:58,128,1566,958,"Lucknow, India",0.4,1,0.6,3.4,4.533333333,14896,0,23-04-2019 14:45,959,974.158044,15.29115331,9.51,1.016866434
371,371,10998,67378160,DainikBhaskar,20-08-2009 18:04,76,634524,46,India,8.933333333,4,1.333333333,12.53333333,87.9,119712,0,23-04-2019 14:45,47,3532.86191,33.88527575,0.19,76.80134586
372,372,11028,461841349,ZeeNewsHindi,12-01-2012 07:52,110,1868923,22,India,2.033333333,2.9,1.5,244.9666667,992.1666667,181029,0,23-04-2019 14:45,23,2658.286968,68.09987116,0.1,120.8312258
373,373,11058,98362607,News18India,21-12-2009 12:11,47,1035839,89,India,2.033333333,2,1.566666667,20.73333333,100.5333333,285844,0,23-04-2019 14:45,90,3410.107222,83.82258427,0.28,38.31581149
374,374,11088,3266889528,allahabdtraffic,03-07-2015 09:06,138,7608,146,"Allahabad, India",0.733333333,0.7,1.966666667,35.1,2.633333333,4937,0,23-04-2019 14:45,147,1390.235486,3.551196937,0.65,9.522160864
